Drone ID,Start Time,End Time,Total Time (minutes),Total Distance (km),Number of Alerts,Cities Passed
20796,2024-05-06 12:09:00,2024-05-06 12:10:00,1.0,135.12955795712526,24,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'שדה נחמיה', 'שאר ישוב', 'קיבוץ דן', 'עמיר', ""ע'ג'ר"", 'נאות מרדכי', 'דפנה', 'כפר סאלד', 'כפר בלום', 'הגושרים', 'שמיר', 'גונן', 'להבות הבשן', 'שניר']"
20808,2024-05-07 12:42:00,2024-05-07 12:42:00,0.0,97.70653958914667,15,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
20810,2024-05-07 13:10:00,2024-05-07 13:10:00,0.0,24.966445441887757,5,"['יפתח', 'מלכיה', 'רמות נפתלי', 'דישון', 'מרכז אזורי מבואות חרמון']"
20814,2024-05-07 13:12:00,2024-05-07 13:12:00,0.0,91.93760111542208,18,"['בית הלל', 'עמיר', 'נאות מרדכי', 'להבות הבשן', 'כפר סאלד', 'כפר בלום', 'גונן', 'תל חי', 'קריית שמונה', 'משגב עם', 'מרגליות', 'מעיין ברוך', 'מנרה', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'שדה נחמיה', 'שמיר']"
20816,2024-05-07 13:30:00,2024-05-07 13:30:00,0.0,97.70653958914667,15,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
20818,2024-05-07 13:33:00,2024-05-07 13:33:00,0.0,43.42321342632722,5,"['מלכיה', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'יפתח', 'דישון']"
20824,2024-05-07 15:05:00,2024-05-07 15:05:00,0.0,32.11241092115459,8,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר', 'קלע', 'שעל']"
20842,2024-05-08 15:14:00,2024-05-08 15:14:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
20856,2024-05-08 15:19:00,2024-05-08 15:21:00,2.0,53.87703035965286,16,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה', 'מנות', 'נווה זיו', 'עבדון', 'אזור תעשייה אכזיב מילואות', 'בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי']"
20860,2024-05-08 15:23:00,2024-05-08 15:23:00,0.0,18.44718638160219,7,"['גורנות הגליל', 'אילון', 'גורן', 'אדמית', 'חניתה', 'יערה', 'ערב אל עראמשה']"
20864,2024-05-08 16:16:00,2024-05-08 16:16:00,0.0,9.624633518999948,4,"['אבירים', 'אלקוש', 'נטועה', 'פסוטה']"
20870,2024-05-08 22:34:00,2024-05-08 22:34:00,0.0,4.63927238613218,2,"['יונתן', 'קשת']"
20876,2024-05-09 16:57:00,2024-05-09 16:57:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
20880,2024-05-09 16:59:00,2024-05-09 16:59:00,0.0,51.291816137779776,11,"['מטולה', 'בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
20882,2024-05-09 17:01:00,2024-05-09 17:01:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
20888,2024-05-09 17:28:00,2024-05-09 17:28:00,0.0,104.95057575269041,15,"['כפר גלעדי', 'מנרה', 'תל חי', 'בית הלל', 'מרגליות', 'מעיין ברוך', 'כפר יובל', 'משגב עם', 'קריית שמונה', 'מטולה', 'דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
20898,2024-05-10 14:20:00,2024-05-10 14:20:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
20942,2024-05-11 19:10:00,2024-05-11 19:11:00,1.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
20944,2024-05-11 19:14:00,2024-05-11 19:14:00,0.0,78.34983423300118,16,"[""ע'ג'ר"", 'כפר גלעדי', 'מנרה', 'תל חי', 'בית הלל', 'הגושרים', 'מרגליות', 'מעיין ברוך', 'קיבוץ דן', 'דפנה', 'שניר', 'כפר יובל', 'שאר ישוב', 'משגב עם', 'קריית שמונה', 'מטולה']"
20946,2024-05-11 19:18:00,2024-05-11 19:18:00,0.0,116.14930466601508,13,"['גונן', 'דישון', 'יפתח', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'נאות מרדכי', 'עמיר', 'רמות נפתלי', 'שדה נחמיה', 'שמיר']"
20966,2024-05-12 16:48:00,2024-05-12 16:48:00,0.0,16.521124002861225,4,"['געתון', 'יחיעם', 'כברי', 'עין יעקב']"
20978,2024-05-12 23:09:00,2024-05-12 23:09:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
20980,2024-05-13 07:27:00,2024-05-13 07:27:00,0.0,7.657037385058114,3,"['יראון', 'ברעם', 'אביבים']"
20984,2024-05-13 08:20:00,2024-05-13 08:21:00,1.0,42.639171871100764,13,"['אזור תעשייה אכזיב מילואות', 'בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי', 'אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
20994,2024-05-13 14:47:00,2024-05-13 14:47:00,0.0,16.900182168977153,6,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
20996,2024-05-13 16:58:00,2024-05-13 16:58:00,0.0,9.624633518999948,4,"['אבירים', 'אלקוש', 'נטועה', 'פסוטה']"
21045,2024-05-15 19:52:00,2024-05-15 19:52:00,0.0,0.0,1,['כפר נהר הירדן']
21049,2024-05-16 07:21:00,2024-05-16 07:21:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21055,2024-05-16 08:27:00,2024-05-16 08:27:00,0.0,8.696015105292721,3,"[""דוב''ב"", 'מתת', 'סאסא']"
21063,2024-05-16 08:30:00,2024-05-16 08:31:00,1.0,38.45855647080847,8,"[""דוב''ב"", 'מתת', 'סאסא', 'בית ספר שדה מירון', 'חורפיש', 'פקיעין', 'צבעון', 'צוריאל']"
21073,2024-05-16 11:06:00,2024-05-16 11:06:00,0.0,7.096491844157754,4,"['שומרה', 'זרעית', 'שתולה', 'אבן מנחם']"
21089,2024-05-16 15:33:00,2024-05-16 15:33:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21091,2024-05-16 16:25:00,2024-05-16 16:25:00,0.0,64.5751922143081,16,"[""ע'ג'ר"", 'דפנה', 'מנרה', 'משגב עם', 'מרגליות', 'קריית שמונה', 'תל חי', 'מטולה', 'כפר גלעדי', 'כפר יובל', 'הגושרים', 'מעיין ברוך', 'שניר', 'קיבוץ דן', 'בית הלל', 'שאר ישוב']"
21099,2024-05-16 18:17:00,2024-05-16 18:17:00,0.0,79.93207571417169,13,"['אזור תעשייה אכזיב מילואות', 'אילון', 'מצובה', 'אדמית', 'בצת', 'חניתה', 'יערה', 'ערב אל עראמשה', 'גורנות הגליל', 'לימן', 'גורן', 'שלומי', 'ראש הנקרה']"
21107,2024-05-16 18:52:00,2024-05-16 18:54:00,2.0,159.47084459225744,29,"['מנרה', 'משגב עם', 'מרגליות', 'קריית שמונה', 'תל חי', 'מטולה', 'כפר גלעדי', 'כפר יובל', 'מעיין ברוך', 'בית הלל', 'מרכז אזורי מבואות חרמון', 'מלכיה', 'רמות נפתלי', 'דישון', 'יפתח', 'להבות הבשן', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר', 'נאות מרדכי', 'שדה נחמיה', 'שמיר', 'כפר בלום', 'עמיר', 'כפר סאלד', 'גונן']"
21115,2024-05-16 22:16:00,2024-05-16 22:16:00,0.0,16.900182168977153,6,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21119,2024-05-16 22:29:00,2024-05-16 22:29:00,0.0,44.93166311175423,11,"['אבן מנחם', 'אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'זרעית', 'חניתה', 'יערה', 'ערב אל עראמשה', 'שומרה', 'שתולה']"
21125,2024-05-17 05:21:00,2024-05-17 05:22:00,1.0,38.02130218845575,12,"['בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'שבי ציון', 'שלומי', 'מצובה', 'בצת', 'אזור תעשייה אכזיב מילואות', 'לימן', 'ראש הנקרה']"
21129,2024-05-17 05:24:00,2024-05-17 05:24:00,0.0,67.78941950909496,15,"['בן עמי', 'אזור תעשייה אכזיב מילואות', 'סער', 'שלומי', 'בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'גשר הזיו', 'עברון', 'נהריה', 'מנות', 'נווה זיו', 'עבדון', 'שבי ציון']"
21131,2024-05-17 05:29:00,2024-05-17 05:29:00,0.0,16.38597030185512,6,"['בן עמי', 'גשר הזיו', 'נהריה', 'סער', 'עברון', 'שבי ציון']"
21135,2024-05-17 05:31:00,2024-05-17 05:31:00,0.0,24.08645477542525,7,"['געתון', 'יחיעם', 'כברי', 'מנות', 'נווה זיו', 'עבדון', 'עין יעקב']"
21137,2024-05-17 05:33:00,2024-05-17 05:33:00,0.0,25.981108389175645,7,"['געתון', 'כברי', 'יחיעם', 'עין יעקב', 'עבדון', 'נווה זיו', 'מנות']"
21139,2024-05-17 05:36:00,2024-05-17 05:36:00,0.0,16.521124002861225,4,"['געתון', 'יחיעם', 'כברי', 'עין יעקב']"
21141,2024-05-17 06:16:00,2024-05-17 06:16:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
21171,2024-05-17 15:11:00,2024-05-17 15:12:00,1.0,67.59638707313393,16,"['כפר גלעדי', 'מנרה', 'תל חי', 'בית הלל', 'מרגליות', 'מעיין ברוך', 'כפר יובל', 'משגב עם', 'קריית שמונה', 'מטולה', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21187,2024-05-17 19:09:00,2024-05-17 19:10:00,1.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21189,2024-05-17 19:12:00,2024-05-17 19:12:00,0.0,26.554110782571595,8,"['נאות מרדכי', 'שדה נחמיה', 'שמיר', 'כפר בלום', 'עמיר', 'כפר סאלד', 'להבות הבשן', 'גונן']"
21191,2024-05-17 19:13:00,2024-05-17 19:13:00,0.0,3.4799280046347647,3,"['נווה זיו', 'מנות', 'עבדון']"
21193,2024-05-18 07:15:00,2024-05-18 07:15:00,0.0,43.08888610762695,10,"['כפר גלעדי', 'מנרה', 'תל חי', 'בית הלל', 'מרגליות', 'מעיין ברוך', 'כפר יובל', 'משגב עם', 'קריית שמונה', 'מטולה']"
21197,2024-05-18 07:22:00,2024-05-18 07:22:00,0.0,82.12505009039602,18,"['מנרה', 'עמיר', 'נאות מרדכי', 'להבות הבשן', 'כפר סאלד', 'כפר בלום', 'גונן', 'בית הלל', 'מעיין ברוך', 'כפר יובל', 'כפר גלעדי', 'מטולה', 'תל חי', 'קריית שמונה', 'מרגליות', 'משגב עם', 'שדה נחמיה', 'שמיר']"
21199,2024-05-18 07:38:00,2024-05-18 07:38:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21201,2024-05-18 07:56:00,2024-05-18 07:56:00,0.0,43.08888610762695,10,"['כפר גלעדי', 'מנרה', 'תל חי', 'בית הלל', 'מרגליות', 'מעיין ברוך', 'כפר יובל', 'משגב עם', 'קריית שמונה', 'מטולה']"
21203,2024-05-18 13:57:00,2024-05-18 13:57:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21205,2024-05-18 14:31:00,2024-05-18 14:31:00,0.0,16.661795832921896,6,"['אזור תעשייה אכזיב מילואות', 'בצת', 'לימן', 'מצובה', 'ראש הנקרה', 'שלומי']"
21207,2024-05-18 15:54:00,2024-05-18 15:54:00,0.0,43.42321342632722,5,"['מלכיה', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'יפתח', 'דישון']"
21213,2024-05-18 17:13:00,2024-05-18 17:13:00,0.0,8.696015105292721,3,"[""דוב''ב"", 'מתת', 'סאסא']"
21215,2024-05-18 17:28:00,2024-05-18 17:28:00,0.0,30.45616147691028,10,"['מנרה', 'משגב עם', 'מרגליות', 'קריית שמונה', 'תל חי', 'מטולה', 'כפר גלעדי', 'כפר יובל', 'מעיין ברוך', 'בית הלל']"
21217,2024-05-18 17:47:00,2024-05-18 17:47:00,0.0,7.657037385058114,3,"['אביבים', 'ברעם', 'יראון']"
21221,2024-05-18 18:06:00,2024-05-18 18:06:00,0.0,74.3716700708917,13,"['ערב אל עראמשה', 'אדמית', 'אזור תעשייה אכזיב מילואות', 'גורן', 'בצת', 'לימן', 'חניתה', 'ראש הנקרה', 'גורנות הגליל', 'אילון', 'שלומי', 'מצובה', 'יערה']"
21223,2024-05-18 18:51:00,2024-05-18 18:51:00,0.0,7.657037385058114,3,"['יראון', 'ברעם', 'אביבים']"
21225,2024-05-18 19:57:00,2024-05-18 19:57:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21235,2024-05-19 10:05:00,2024-05-19 10:05:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21237,2024-05-19 10:34:00,2024-05-19 10:34:00,0.0,7.657037385058114,3,"['אביבים', 'ברעם', 'יראון']"
21239,2024-05-19 11:55:00,2024-05-19 11:55:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21241,2024-05-19 16:44:00,2024-05-19 16:44:00,0.0,35.54798869905737,8,"['אביבים', 'אזור תעשייה רמת דלתון', 'ברעם', 'דלתון', 'יראון', 'כרם בן זמרה', 'עלמה', 'ריחאנייה']"
21245,2024-05-19 19:26:00,2024-05-19 19:26:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21247,2024-05-19 19:27:00,2024-05-19 19:27:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21249,2024-05-19 19:52:00,2024-05-19 19:52:00,0.0,43.08888610762695,10,"['כפר גלעדי', 'מנרה', 'תל חי', 'בית הלל', 'מרגליות', 'מעיין ברוך', 'כפר יובל', 'משגב עם', 'קריית שמונה', 'מטולה']"
21251,2024-05-19 20:05:00,2024-05-19 20:05:00,0.0,15.89444100687173,6,"[""ע'ג'ר"", 'דפנה', 'הגושרים', 'שניר', 'קיבוץ דן', 'שאר ישוב']"
21265,2024-05-20 12:16:00,2024-05-20 12:16:00,0.0,81.76512717284221,13,"['אדמית', 'אזור תעשייה אכזיב מילואות', 'אילון', 'בצת', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'לימן', 'מצובה', 'ערב אל עראמשה', 'ראש הנקרה', 'שלומי']"
21269,2024-05-20 15:18:00,2024-05-20 15:18:00,0.0,24.966445441887757,5,"['יפתח', 'מלכיה', 'רמות נפתלי', 'דישון', 'מרכז אזורי מבואות חרמון']"
21277,2024-05-21 09:30:00,2024-05-21 09:30:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
21279,2024-05-21 09:32:00,2024-05-21 09:32:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
21297,2024-05-22 20:12:00,2024-05-22 20:12:00,0.0,7.613646627955344,3,"['אילות', 'אילת', 'אזור תעשייה שחורת']"
21301,2024-05-23 11:38:00,2024-05-23 11:38:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21317,2024-05-23 12:47:00,2024-05-23 12:47:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21339,2024-05-23 16:35:00,2024-05-23 16:35:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21353,2024-05-23 18:34:00,2024-05-23 18:38:00,4.0,428.37929616121363,69,"[""ע'ג'ר"", 'דפנה', 'הגושרים', 'שניר', 'קיבוץ דן', 'שאר ישוב', 'תל חי', 'קריית שמונה', 'מרגליות', 'מעיין ברוך', 'משגב עם', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'בית הלל', 'מנרה', 'קיבוץ דן', 'גונן', 'להבות הבשן', 'כפר סאלד', 'עמיר', 'כפר בלום', 'שדה נחמיה', 'נאות מרדכי', 'שניר', 'שאר ישוב', ""ע'ג'ר"", 'שמיר', 'דפנה', 'הגושרים', 'בית הלל', 'כפר גלעדי', 'כפר יובל', 'מנרה', 'מטולה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'מרכז אזורי מבואות חרמון', 'שדה נחמיה', 'רמות נפתלי', 'עמיר', 'שמיר', 'מלכיה', 'נאות מרדכי', 'כפר סאלד', 'כפר בלום', 'יפתח', 'דישון', 'גונן', 'להבות הבשן', 'קיבוץ דן', ""ע'ג'ר"", 'הגושרים', 'דפנה', 'תל חי', 'קריית שמונה', 'משגב עם', 'מנרה', 'מעיין ברוך', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'בית הלל', 'שאר ישוב', 'מרגליות', 'שניר']"
21357,2024-05-23 18:42:00,2024-05-23 18:43:00,1.0,100.78000389890266,22,"['בית הלל', 'שניר', 'שאר ישוב', 'קיבוץ דן', ""ע'ג'ר"", 'הגושרים', 'תל חי', 'קריית שמונה', 'דפנה', 'מרגליות', 'מעיין ברוך', 'מנרה', 'מטולה', 'כפר יובל', 'כפר גלעדי', 'משגב עם', 'שאר ישוב', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שניר']"
21363,2024-05-24 11:33:00,2024-05-24 11:33:00,0.0,19.32622619965927,6,"['שניר', ""ע'ג'ר"", 'שאר ישוב', 'הגושרים', 'קיבוץ דן', 'דפנה']"
21375,2024-05-24 12:16:00,2024-05-24 12:16:00,0.0,31.644170657041457,8,"['גונן', 'כפר בלום', 'כפר סאלד', 'להבות הבשן', 'נאות מרדכי', 'עמיר', 'שדה נחמיה', 'שמיר']"
21381,2024-05-24 18:24:00,2024-05-24 18:24:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
21387,2024-05-24 18:36:00,2024-05-24 18:36:00,0.0,27.537926149245664,7,"[""מג'דל שמס"", 'מסעדה', ""נווה אטי''ב"", 'נמרוד', 'עין קנייא', 'קלע', 'שעל']"
21391,2024-05-24 18:38:00,2024-05-24 18:39:00,1.0,63.3838394549686,16,"[""ע'ג'ר"", 'דפנה', 'הגושרים', 'שניר', 'קיבוץ דן', 'שאר ישוב', 'בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21397,2024-05-24 19:16:00,2024-05-24 19:16:00,0.0,119.97929585090449,17,"['איילת השחר', 'כרם בן זמרה', 'דלתון', 'אזור תעשייה רמת דלתון', 'רמות נפתלי', 'מרכז אזורי מבואות חרמון', 'מלכיה', 'עלמה', 'יפתח', 'שדה אליעזר', 'עמוקה', 'משמר הירדן', 'יסוד המעלה', 'חולתה', 'גדות', 'דישון', 'ריחאנייה']"
21403,2024-05-24 22:15:00,2024-05-24 22:15:00,0.0,22.714325872710305,8,"['אביבים', 'ברעם', 'יראון', 'אזור תעשייה רמת דלתון', 'דלתון', 'כרם בן זמרה', 'עלמה', 'ריחאנייה']"
21415,2024-05-25 14:31:00,2024-05-25 14:31:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21427,2024-05-26 13:30:00,2024-05-26 13:30:00,0.0,20.00198172499835,7,"['אדמית', 'אילון', 'גורן', 'גורנות הגליל', 'חניתה', 'יערה', 'ערב אל עראמשה']"
21443,2024-05-26 15:03:00,2024-05-26 15:03:00,0.0,16.900182168977153,6,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21475,2024-05-27 12:47:00,2024-05-27 12:49:00,2.0,84.69990774822108,22,"['דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר', 'שניר', 'קיבוץ דן', 'שאר ישוב', 'הגושרים', 'דפנה', ""ע'ג'ר"", 'קריית שמונה', 'בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'תל חי']"
21513,2024-05-27 23:31:00,2024-05-27 23:31:00,0.0,7.613646627955344,3,"['אילות', 'אילת', 'אזור תעשייה שחורת']"
21515,2024-05-27 23:34:00,2024-05-27 23:34:00,0.0,7.613646627955344,3,"['אילות', 'אילת', 'אזור תעשייה שחורת']"
21519,2024-05-28 10:39:00,2024-05-28 10:39:00,0.0,66.9267379882177,16,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי', 'דפנה', 'הגושרים', ""ע'ג'ר"", 'קיבוץ דן', 'שאר ישוב', 'שניר']"
21537,2024-05-29 13:55:00,2024-05-29 13:55:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21541,2024-05-29 14:59:00,2024-05-29 14:59:00,0.0,25.765084695758357,5,"['מרכז אזורי מבואות חרמון', 'מלכיה', 'רמות נפתלי', 'יפתח', 'דישון']"
21543,2024-05-29 15:01:00,2024-05-29 15:01:00,0.0,25.765084695758357,5,"['מרכז אזורי מבואות חרמון', 'מלכיה', 'רמות נפתלי', 'יפתח', 'דישון']"
21545,2024-05-29 15:15:00,2024-05-29 15:15:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
21549,2024-05-30 08:38:00,2024-05-30 08:38:00,0.0,205.47325104118758,14,"['אבני איתן', 'אלי עד', 'אפיק', 'בני יהודה וגבעת יואב', 'גשור', 'חספין', 'כפר חרוב', 'מבוא חמה', 'מיצר', 'נאות גולן', 'נוב', 'נטור', 'רמת מגשימים', 'אזור תעשייה בני יהודה']"
21553,2024-05-30 12:18:00,2024-05-30 12:18:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21557,2024-05-30 12:25:00,2024-05-30 12:25:00,0.0,49.99044584635784,10,"['בית הלל', 'מרגליות', 'כפר גלעדי', 'מנרה', 'מטולה', 'מעיין ברוך', 'תל חי', 'כפר יובל', 'קריית שמונה', 'משגב עם']"
21559,2024-05-30 12:46:00,2024-05-30 12:46:00,0.0,37.15763550793787,10,"['מטולה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'בית הלל', 'מנרה', 'תל חי', 'קריית שמונה', 'כפר גלעדי', 'כפר יובל']"
21573,2024-05-31 12:13:00,2024-05-31 12:13:00,0.0,3.1354508121768716,2,"['קלע', 'שעל']"
21575,2024-05-31 12:52:00,2024-05-31 12:52:00,0.0,19.326022605115373,5,"['אודם', 'אל רום', 'בוקעתא', 'קלע', 'שעל']"
21577,2024-05-31 13:17:00,2024-05-31 13:17:00,0.0,43.25562721090473,10,"['בית הלל', 'כפר גלעדי', 'כפר יובל', 'מטולה', 'מנרה', 'מעיין ברוך', 'מרגליות', 'משגב עם', 'קריית שמונה', 'תל חי']"
21611,2024-06-01 09:08:00,2024-06-01 09:08:00,0.0,39.51615163325526,5,"['דישון', 'יפתח', 'מלכיה', 'מרכז אזורי מבואות חרמון', 'רמות נפתלי']"
